2026-09-19 11:00:54 [INFO] Logging to outputs\pendulum\20260919_110050\train.log
2026-09-19 11:02:48 [INFO] [epoch   0] train=7.5839 val_pred=0.0000 latent_std=0.974 cos(h1)=0.971
2026-09-19 12:55:02 [INFO] [epoch  70] train=0.0363 val_pred=0.0040 latent_std=1.301 cos(h1)=0.984
2026-09-19 12:56:33 [INFO] [epoch  71] train=0.0225 val_pred=0.0043 latent_std=1.368 cos(h1)=0.984
2026-09-19 12:58:08 [INFO] [epoch  72] train=0.0438 val_pred=0.0041 latent_std=1.500 cos(h1)=0.984
2026-09-19 12:59:47 [INFO] [epoch  73] train=0.0429 val_pred=0.0038 latent_std=1.457 cos(h1)=0.984
2026-09-19 13:01:25 [INFO] [epoch  74] train=0.0435 val_pred=0.0042 latent_std=1.381 cos(h1)=0.984
2026-09-19 13:03:08 [INFO] [epoch  75] train=0.0236 val_pred=0.0050 latent_std=1.333 cos(h1)=0.983
2026-09-19 13:04:44 [INFO] [epoch  76] train=0.0341 val_pred=0.0037 latent_std=1.203 cos(h1)=0.984
2026-09-19 13:06:17 [INFO] [epoch  77] train=0.0764 val_pred=0.0049 latent_std=1.314 cos(h1)=0.980
2026-09-19 13:07:47 [INFO] [epoch  78] train=0.0332 val_pred=0.0041 latent_std=1.202 cos(h1)=0.984
2026-09-19 13:09:08 [INFO] [epoch  79] train=0.0375 val_pred=0.0039 latent_std=1.333 cos(h1)=0.984
2026-09-19 13:10:45 [INFO] [epoch  80] train=0.0260 val_pred=0.0039 latent_std=1.479 cos(h1)=0.985
2026-09-19 13:12:27 [INFO] [epoch  81] train=0.0252 val_pred=0.0038 latent_std=1.171 cos(h1)=0.985
2026-09-19 13:14:01 [INFO] [epoch  82] train=0.0313 val_pred=0.0037 latent_std=1.320 cos(h1)=0.985
2026-09-19 13:15:37 [INFO] [epoch  83] train=0.0373 val_pred=0.0041 latent_std=1.365 cos(h1)=0.984
2026-09-19 13:17:13 [INFO] [epoch  84] train=0.0358 val_pred=0.0039 latent_std=1.438 cos(h1)=0.984
2026-09-19 13:18:50 [INFO] [epoch  85] train=0.0200 val_pred=0.0038 latent_std=1.129 cos(h1)=0.985
2026-09-19 13:20:24 [INFO] [epoch  86] train=0.0349 val_pred=0.0039 latent_std=1.218 cos(h1)=0.984
2026-09-19 13:21:59 [INFO] [epoch  87] train=0.0272 val_pred=0.0037 latent_std=1.423 cos(h1)=0.985
2026-09-19 13:23:37 [INFO] [epoch  88] train=0.0191 val_pred=0.0037 latent_std=1.154 cos(h1)=0.985
2026-09-19 13:25:14 [INFO] [epoch  89] train=0.0272 val_pred=0.0040 latent_std=1.356 cos(h1)=0.984
2026-09-19 13:26:49 [INFO] [epoch  90] train=0.0355 val_pred=0.0039 latent_std=1.451 cos(h1)=0.985
2026-09-19 13:28:29 [INFO] [epoch  91] train=0.0511 val_pred=0.0063 latent_std=1.852 cos(h1)=0.984
2026-09-19 13:30:03 [INFO] [epoch  92] train=0.0481 val_pred=0.0040 latent_std=1.184 cos(h1)=0.984
2026-09-19 13:31:44 [INFO] [epoch  93] train=0.0560 val_pred=0.0044 latent_std=1.649 cos(h1)=0.983
2026-09-19 13:33:23 [INFO] [epoch  94] train=0.0557 val_pred=0.0040 latent_std=1.285 cos(h1)=0.984
2026-09-19 13:35:03 [INFO] [epoch  95] train=0.0286 val_pred=0.0039 latent_std=1.495 cos(h1)=0.984
2026-09-19 13:36:40 [INFO] [epoch  96] train=0.0212 val_pred=0.0038 latent_std=1.214 cos(h1)=0.985
2026-09-19 13:38:18 [INFO] [epoch  97] train=0.0271 val_pred=0.0040 latent_std=1.461 cos(h1)=0.985
2026-09-19 13:39:54 [INFO] [epoch  98] train=0.0230 val_pred=0.0038 latent_std=1.143 cos(h1)=0.985
2026-09-19 13:41:34 [INFO] [epoch  99] train=0.0223 val_pred=0.0038 latent_std=1.364 cos(h1)=0.985
2026-09-19 13:43:17 [INFO] [epoch 100] train=0.0261 val_pred=0.0048 latent_std=1.491 cos(h1)=0.984
2026-09-19 13:44:53 [INFO] [epoch 101] train=0.0263 val_pred=0.0039 latent_std=1.230 cos(h1)=0.984
2026-09-19 13:46:30 [INFO] [epoch 102] train=0.0316 val_pred=0.0039 latent_std=1.369 cos(h1)=0.985
2026-09-19 13:48:07 [INFO] [epoch 103] train=0.0290 val_pred=0.0043 latent_std=1.500 cos(h1)=0.985
2026-09-19 13:49:43 [INFO] [epoch 104] train=0.0239 val_pred=0.0038 latent_std=1.218 cos(h1)=0.985
2026-09-19 13:51:22 [INFO] [epoch 105] train=0.0269 val_pred=0.0037 latent_std=1.379 cos(h1)=0.985
2026-09-19 13:53:06 [INFO] [epoch 106] train=0.0165 val_pred=0.0037 latent_std=1.178 cos(h1)=0.985
2026-09-19 13:54:38 [INFO] [epoch 107] train=0.0328 val_pred=0.0039 latent_std=1.276 cos(h1)=0.983
2026-09-19 13:56:19 [INFO] [epoch 108] train=0.0341 val_pred=0.0039 latent_std=1.420 cos(h1)=0.985
2026-09-19 13:57:57 [INFO] [epoch 109] train=0.0238 val_pred=0.0050 latent_std=1.439 cos(h1)=0.984
2026-09-19 13:59:38 [INFO] [epoch 110] train=0.0230 val_pred=0.0038 latent_std=1.357 cos(h1)=0.985
2026-09-19 14:01:14 [INFO] [epoch 111] train=0.0131 val_pred=0.0037 latent_std=1.203 cos(h1)=0.985
2026-09-19 14:02:47 [INFO] [epoch 112] train=0.0208 val_pred=0.0037 latent_std=1.440 cos(h1)=0.985
2026-09-19 14:04:28 [INFO] [epoch 113] train=0.0195 val_pred=0.0037 latent_std=1.216 cos(h1)=0.985
2026-09-19 14:06:06 [INFO] [epoch 114] train=0.0246 val_pred=0.0040 latent_std=1.404 cos(h1)=0.984
2026-09-19 14:07:44 [INFO] [epoch 115] train=0.0193 val_pred=0.0048 latent_std=1.352 cos(h1)=0.984
2026-09-19 14:09:27 [INFO] [epoch 116] train=0.0266 val_pred=0.0037 latent_std=1.357 cos(h1)=0.985
2026-09-19 14:11:05 [INFO] [epoch 117] train=0.0170 val_pred=0.0053 latent_std=1.316 cos(h1)=0.984
2026-09-19 14:12:40 [INFO] [epoch 118] train=0.0254 val_pred=0.0038 latent_std=1.374 cos(h1)=0.985
2026-09-19 14:14:18 [INFO] [epoch 119] train=0.0229 val_pred=0.0039 latent_std=1.412 cos(h1)=0.983
2026-09-19 14:15:54 [INFO] [epoch 120] train=0.0233 val_pred=0.0037 latent_std=1.282 cos(h1)=0.985
2026-09-19 14:17:33 [INFO] [epoch 121] train=0.0205 val_pred=0.0044 latent_std=1.436 cos(h1)=0.984
2026-09-19 14:19:16 [INFO] [epoch 122] train=0.0215 val_pred=0.0039 latent_std=1.277 cos(h1)=0.985
2026-09-19 14:20:53 [INFO] [epoch 123] train=0.0244 val_pred=0.0038 latent_std=1.496 cos(h1)=0.985
2026-09-19 14:22:11 [INFO] [epoch 124] train=0.0234 val_pred=0.0038 latent_std=1.279 cos(h1)=0.985
2026-09-19 14:23:50 [INFO] [epoch 125] train=0.0223 val_pred=0.0041 latent_std=1.511 cos(h1)=0.985
2026-09-19 14:25:23 [INFO] [epoch 126] train=0.0204 val_pred=0.0037 latent_std=1.314 cos(h1)=0.985
2026-09-19 14:26:57 [INFO] [epoch 127] train=0.0134 val_pred=0.0037 latent_std=1.183 cos(h1)=0.985
2026-09-19 14:28:27 [INFO] [epoch 128] train=0.0220 val_pred=0.0037 latent_std=1.368 cos(h1)=0.985
2026-09-19 14:30:13 [INFO] [epoch 129] train=0.0141 val_pred=0.0037 latent_std=1.236 cos(h1)=0.985
2026-09-19 14:31:50 [INFO] [epoch 130] train=0.0123 val_pred=0.0037 latent_std=1.134 cos(h1)=0.985
2026-09-19 14:33:30 [INFO] [epoch 131] train=0.0155 val_pred=0.0039 latent_std=1.386 cos(h1)=0.985
2026-09-19 14:35:12 [INFO] [epoch 132] train=0.0151 val_pred=0.0037 latent_std=1.262 cos(h1)=0.985
2026-09-19 14:36:50 [INFO] [epoch 133] train=0.0113 val_pred=0.0037 latent_std=1.173 cos(h1)=0.985
2026-09-19 14:38:29 [INFO] [epoch 134] train=0.0218 val_pred=0.0038 latent_std=1.337 cos(h1)=0.984
2026-09-19 14:40:06 [INFO] [epoch 135] train=0.0199 val_pred=0.0047 latent_std=1.513 cos(h1)=0.984
2026-09-19 14:41:49 [INFO] [epoch 136] train=0.0235 val_pred=0.0038 latent_std=1.353 cos(h1)=0.985
2026-09-19 14:43:25 [INFO] [epoch 137] train=0.0141 val_pred=0.0038 latent_std=1.233 cos(h1)=0.985
2026-09-19 14:44:55 [INFO] [epoch 138] train=0.0162 val_pred=0.0041 latent_std=1.329 cos(h1)=0.984
2026-09-19 14:46:29 [INFO] [epoch 139] train=0.0199 val_pred=0.0037 latent_std=1.319 cos(h1)=0.985
2026-09-19 14:48:10 [INFO] [epoch 140] train=0.0145 val_pred=0.0037 latent_std=1.209 cos(h1)=0.985
2026-09-19 14:49:47 [INFO] [epoch 141] train=0.0134 val_pred=0.0038 latent_std=1.169 cos(h1)=0.985
2026-09-19 14:51:25 [INFO] [epoch 142] train=0.0177 val_pred=0.0038 latent_std=1.321 cos(h1)=0.985
2026-09-19 14:53:07 [INFO] [epoch 143] train=0.0133 val_pred=0.0037 latent_std=1.227 cos(h1)=0.985
2026-09-19 14:54:44 [INFO] [epoch 144] train=0.0127 val_pred=0.0042 latent_std=1.259 cos(h1)=0.984
2026-09-19 14:56:21 [INFO] [epoch 145] train=0.0186 val_pred=0.0038 latent_std=1.308 cos(h1)=0.985
2026-09-19 14:57:58 [INFO] [epoch 146] train=0.0117 val_pred=0.0038 latent_std=1.239 cos(h1)=0.985
2026-09-19 14:59:36 [INFO] [epoch 147] train=0.0176 val_pred=0.0038 latent_std=1.411 cos(h1)=0.985
2026-09-19 15:01:18 [INFO] [epoch 148] train=0.0156 val_pred=0.0038 latent_std=1.315 cos(h1)=0.985
2026-09-19 15:02:46 [INFO] [epoch 149] train=0.0121 val_pred=0.0037 latent_std=1.252 cos(h1)=0.985
2026-09-19 15:04:24 [INFO] [epoch 150] train=0.0115 val_pred=0.0037 latent_std=1.191 cos(h1)=0.985
2026-09-19 15:06:00 [INFO] [epoch 151] train=0.0104 val_pred=0.0040 latent_std=1.255 cos(h1)=0.984
2026-09-19 15:07:35 [INFO] [epoch 152] train=0.0174 val_pred=0.0037 latent_std=1.281 cos(h1)=0.985
2026-09-19 15:09:19 [INFO] [epoch 153] train=0.0120 val_pred=0.0037 latent_std=1.218 cos(h1)=0.985
2026-09-19 15:10:53 [INFO] [epoch 154] train=0.0172 val_pred=0.0037 latent_std=1.356 cos(h1)=0.985
2026-09-19 15:12:33 [INFO] [epoch 155] train=0.0139 val_pred=0.0037 latent_std=1.288 cos(h1)=0.985
2026-09-19 15:14:12 [INFO] [epoch 156] train=0.0116 val_pred=0.0037 latent_std=1.240 cos(h1)=0.985
2026-09-19 15:15:57 [INFO] [epoch 157] train=0.0118 val_pred=0.0037 latent_std=1.193 cos(h1)=0.985
2026-09-19 15:17:34 [INFO] [epoch 158] train=0.0092 val_pred=0.0037 latent_std=1.159 cos(h1)=0.985
2026-09-19 15:19:14 [INFO] [epoch 159] train=0.0094 val_pred=0.0037 latent_std=1.129 cos(h1)=0.985
2026-09-19 15:20:53 [INFO] [epoch 160] train=0.0122 val_pred=0.0037 latent_std=1.262 cos(h1)=0.985
2026-09-19 15:22:31 [INFO] [epoch 161] train=0.0113 val_pred=0.0036 latent_std=1.222 cos(h1)=0.985
2026-09-19 15:24:10 [INFO] [epoch 162] train=0.0101 val_pred=0.0036 latent_std=1.189 cos(h1)=0.985
2026-09-19 15:25:48 [INFO] [epoch 163] train=0.0160 val_pred=0.0037 latent_std=1.284 cos(h1)=0.985
2026-09-19 15:27:29 [INFO] [epoch 164] train=0.0124 val_pred=0.0037 latent_std=1.255 cos(h1)=0.985
2026-09-19 15:29:08 [INFO] [epoch 165] train=0.0111 val_pred=0.0036 latent_std=1.222 cos(h1)=0.985
2026-09-19 15:30:43 [INFO] [epoch 166] train=0.0101 val_pred=0.0036 latent_std=1.196 cos(h1)=0.985
2026-09-19 15:32:19 [INFO] [epoch 167] train=0.0102 val_pred=0.0037 latent_std=1.172 cos(h1)=0.985
2026-09-19 15:33:57 [INFO] [epoch 168] train=0.0092 val_pred=0.0037 latent_std=1.150 cos(h1)=0.985
2026-09-19 15:35:11 [INFO] [epoch 169] train=0.0089 val_pred=0.0037 latent_std=1.132 cos(h1)=0.985
2026-09-19 15:36:44 [INFO] [epoch 170] train=0.0085 val_pred=0.0037 latent_std=1.116 cos(h1)=0.985
2026-09-19 15:38:23 [INFO] [epoch 171] train=0.0104 val_pred=0.0036 latent_std=1.193 cos(h1)=0.985
2026-09-19 15:40:00 [INFO] [epoch 172] train=0.0088 val_pred=0.0036 latent_std=1.177 cos(h1)=0.985
2026-09-19 15:41:41 [INFO] [epoch 173] train=0.0098 val_pred=0.0036 latent_std=1.161 cos(h1)=0.985
2026-09-19 15:43:18 [INFO] [epoch 174] train=0.0104 val_pred=0.0036 latent_std=1.144 cos(h1)=0.985
2026-09-19 15:45:00 [INFO] [epoch 175] train=0.0084 val_pred=0.0036 latent_std=1.132 cos(h1)=0.985
2026-09-19 15:46:38 [INFO] [epoch 176] train=0.0084 val_pred=0.0036 latent_std=1.121 cos(h1)=0.985
2026-09-19 15:48:13 [INFO] [epoch 177] train=0.0104 val_pred=0.0036 latent_std=1.174 cos(h1)=0.985
2026-09-19 15:49:51 [INFO] [epoch 178] train=0.0086 val_pred=0.0036 latent_std=1.165 cos(h1)=0.985
2026-09-19 15:51:35 [INFO] [epoch 179] train=0.0090 val_pred=0.0036 latent_std=1.155 cos(h1)=0.985
2026-09-19 15:53:16 [INFO] [epoch 180] train=0.0087 val_pred=0.0036 latent_std=1.146 cos(h1)=0.985
2026-09-19 15:54:50 [INFO] [epoch 181] train=0.0093 val_pred=0.0036 latent_std=1.138 cos(h1)=0.985
2026-09-19 15:56:30 [INFO] [epoch 182] train=0.0093 val_pred=0.0036 latent_std=1.130 cos(h1)=0.985
2026-09-19 15:58:08 [INFO] [epoch 183] train=0.0091 val_pred=0.0036 latent_std=1.123 cos(h1)=0.985
2026-09-19 15:59:50 [INFO] [epoch 184] train=0.0076 val_pred=0.0036 latent_std=1.118 cos(h1)=0.985
2026-09-19 16:01:30 [INFO] [epoch 185] train=0.0095 val_pred=0.0036 latent_std=1.145 cos(h1)=0.985
2026-09-19 16:03:09 [INFO] [epoch 186] train=0.0089 val_pred=0.0036 latent_std=1.141 cos(h1)=0.985
2026-09-19 16:04:50 [INFO] [epoch 187] train=0.0085 val_pred=0.0036 latent_std=1.137 cos(h1)=0.985
2026-09-19 16:06:27 [INFO] [epoch 188] train=0.0085 val_pred=0.0036 latent_std=1.133 cos(h1)=0.985
2026-09-19 16:08:08 [INFO] [epoch 189] train=0.0082 val_pred=0.0036 latent_std=1.131 cos(h1)=0.985
2026-09-19 16:09:44 [INFO] [epoch 190] train=0.0082 val_pred=0.0036 latent_std=1.129 cos(h1)=0.985
2026-09-19 16:11:27 [INFO] [epoch 191] train=0.0086 val_pred=0.0036 latent_std=1.127 cos(h1)=0.985
2026-09-19 16:13:02 [INFO] [epoch 192] train=0.0084 val_pred=0.0036 latent_std=1.125 cos(h1)=0.985
2026-09-19 16:14:45 [INFO] [epoch 193] train=0.0080 val_pred=0.0036 latent_std=1.124 cos(h1)=0.985
2026-09-19 16:16:27 [INFO] [epoch 194] train=0.0083 val_pred=0.0036 latent_std=1.123 cos(h1)=0.985
2026-09-19 16:18:05 [INFO] [epoch 195] train=0.0078 val_pred=0.0036 latent_std=1.123 cos(h1)=0.985
2026-09-19 16:19:42 [INFO] [epoch 196] train=0.0085 val_pred=0.0036 latent_std=1.122 cos(h1)=0.985
2026-09-19 16:21:21 [INFO] [epoch 197] train=0.0084 val_pred=0.0036 latent_std=1.122 cos(h1)=0.985
2026-09-19 16:22:59 [INFO] [epoch 198] train=0.0085 val_pred=0.0036 latent_std=1.122 cos(h1)=0.985
2026-09-19 16:24:37 [INFO] [epoch 199] train=0.0085 val_pred=0.0036 latent_std=1.122 cos(h1)=0.985
2026-09-19 16:24:37 [INFO] Saved checkpoint to outputs\pendulum\20260919_110050\checkpoint.pt
